timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path
2024-06-25T00:00:00,187.14.173.168,192.168.1.195,UDP,blocked,malicious,application,45160,SQLMap/1.6-dev,/?sqlmap
2024-11-03T00:00:00,164.29.7.190,192.168.1.27,UDP,allowed,benign,firewall,10084,curl/7.64.1,/
2024-05-30T00:00:00,192.168.1.252,192.168.1.175,UDP,blocked,benign,application,2536,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-06-25T00:00:00,192.168.1.178,192.168.1.11,UDP,blocked,benign,firewall,20302,curl/7.64.1,/
2024-01-26T00:00:00,192.168.1.93,192.168.1.208,SSH,blocked,benign,firewall,35008,Nmap Scripting Engine,/home/user
2024-05-27T00:00:00,192.168.1.63,192.168.1.244,HTTPS,allowed,benign,application,34927,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-08-13T00:00:00,192.168.1.138,192.168.1.155,TCP,allowed,benign,application,3821,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-05-07T00:00:00,192.168.1.118,192.168.1.79,HTTP,allowed,benign,application,1041,curl/7.64.1,/admin
2024-01-24T00:00:00,192.168.1.41,192.168.1.50,TCP,blocked,benign,ids,30029,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-08-09T00:00:00,24.238.193.218,192.168.1.168,HTTPS,blocked,benign,ids,47788,curl/7.64.1,/auth
2024-03-12T00:00:00,192.168.1.106,192.168.1.143,UDP,blocked,benign,application,23698,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-07-15T00:00:00,192.168.1.248,192.168.1.129,ICMP,allowed,benign,application,33533,Nmap Scripting Engine,/
2024-04-24T00:00:00,192.168.1.14,192.168.1.45,UDP,blocked,benign,ids,42113,curl/7.64.1,/
2024-05-07T00:00:00,192.168.1.114,192.168.1.160,HTTP,allowed,benign,application,17500,SQLMap/1.6-dev,/dashboard
2024-05-27T00:00:00,192.168.1.74,192.168.1.210,TCP,blocked,benign,ids,2408,curl/7.64.1,/
2024-04-18T00:00:00,236.1.154.83,192.168.1.11,ICMP,blocked,suspicious,application,6945,SQLMap/1.6-dev,/?admin
2024-04-11T00:00:00,192.168.1.113,192.168.1.220,HTTPS,blocked,benign,ids,37052,curl/7.64.1,/secure
2024-04-01T00:00:00,192.168.1.241,192.168.1.27,HTTP,allowed,benign,application,10045,curl/7.64.1,/login
2024-11-11T00:00:00,192.168.1.118,192.168.1.217,SSH,blocked,malicious,application,34165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/bin/bash?hydra
2024-12-21T00:00:00,192.168.1.179,192.168.1.201,ICMP,allowed,suspicious,ids,17402,SQLMap/1.6-dev,/?..\..\etc\passwd
2024-09-23T00:00:00,192.168.1.40,192.168.1.113,TCP,blocked,benign,firewall,44956,Nmap Scripting Engine,/
2024-08-28T00:00:00,192.168.1.155,192.168.1.53,SSH,blocked,benign,ids,33967,SQLMap/1.6-dev,/etc/passwd
2024-09-15T00:00:00,192.168.1.101,192.168.1.162,HTTPS,blocked,benign,ids,25206,curl/7.64.1,/auth
2024-09-25T00:00:00,192.168.1.139,192.168.1.75,TCP,blocked,benign,application,20944,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-12-21T00:00:00,192.168.1.145,192.168.1.189,TCP,allowed,benign,ids,12795,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-08-02T00:00:00,192.168.1.82,192.168.1.179,HTTPS,blocked,benign,firewall,9271,SQLMap/1.6-dev,/auth
2024-06-21T00:00:00,192.168.1.138,192.168.1.196,SSH,blocked,benign,ids,24632,SQLMap/1.6-dev,/bin/bash
2024-11-23T00:00:00,192.168.1.133,192.168.1.24,TCP,blocked,benign,application,15944,Nmap Scripting Engine,/
2024-02-25T00:00:00,109.106.120.222,192.168.1.177,TCP,blocked,benign,firewall,48830,curl/7.64.1,/
2024-10-25T00:00:00,95.91.54.172,192.168.1.46,HTTPS,allowed,benign,application,32864,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login
2024-07-15T00:00:00,187.14.173.168,192.168.1.120,UDP,allowed,benign,ids,39220,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-12T00:00:00,192.168.1.180,192.168.1.15,TCP,allowed,benign,ids,16905,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-09-25T00:00:00,56.60.130.155,192.168.1.247,UDP,blocked,benign,ids,13720,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-12-14T00:00:00,192.168.1.47,192.168.1.167,SSH,blocked,benign,firewall,24128,Nmap Scripting Engine,/root
2024-02-07T00:00:00,221.85.19.132,192.168.1.46,HTTP,blocked,benign,firewall,6302,curl/7.64.1,/wp-login.php
2024-02-15T00:00:00,192.168.1.164,192.168.1.245,HTTPS,blocked,benign,firewall,31219,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/secure
2024-12-08T00:00:00,192.168.1.130,192.168.1.94,TCP,blocked,benign,application,23933,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-01-27T00:00:00,192.168.1.193,192.168.1.37,HTTPS,allowed,benign,ids,18928,Nmap Scripting Engine,/secure
2024-03-27T00:00:00,192.168.1.229,192.168.1.82,FTP,blocked,suspicious,firewall,26681,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/upload?login
2024-11-09T00:00:00,192.168.1.69,192.168.1.94,HTTP,allowed,benign,ids,23941,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin
2024-05-17T00:00:00,192.168.1.126,192.168.1.10,HTTPS,blocked,benign,application,43657,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/secure
2024-06-20T00:00:00,192.168.1.92,192.168.1.103,TCP,blocked,benign,application,36460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-10-11T00:00:00,192.168.1.54,192.168.1.157,HTTP,blocked,benign,ids,34825,Nmap Scripting Engine,/index.php
2024-10-13T00:00:00,192.168.1.224,192.168.1.89,HTTPS,blocked,benign,application,13764,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin/config
2024-01-02T00:00:00,192.168.1.250,192.168.1.189,SSH,blocked,benign,application,37980,curl/7.64.1,/bin/bash
2024-06-04T00:00:00,192.168.1.227,192.168.1.233,UDP,allowed,benign,ids,20719,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-07-30T00:00:00,192.168.1.101,192.168.1.89,HTTPS,allowed,benign,application,26165,curl/7.64.1,/admin/config
2024-07-22T00:00:00,93.225.253.213,192.168.1.222,HTTPS,allowed,benign,firewall,2861,curl/7.64.1,/secure
2024-01-10T00:00:00,192.168.1.62,192.168.1.177,TCP,allowed,benign,firewall,28253,SQLMap/1.6-dev,/
2024-02-21T00:00:00,143.57.176.84,192.168.1.98,HTTPS,blocked,benign,application,6057,curl/7.64.1,/secure
2024-01-26T00:00:00,221.93.148.50,192.168.1.141,UDP,allowed,benign,firewall,44620,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-02T00:00:00,138.32.250.237,192.168.1.163,UDP,blocked,benign,ids,39069,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-27T00:00:00,192.168.1.39,192.168.1.60,HTTP,allowed,benign,firewall,1884,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin
2024-03-07T00:00:00,192.168.1.241,192.168.1.155,TCP,allowed,benign,ids,43504,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-02-01T00:00:00,192.168.1.215,192.168.1.126,HTTP,allowed,benign,ids,15189,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php
2024-06-14T00:00:00,217.89.155.68,192.168.1.163,FTP,blocked,benign,firewall,45734,SQLMap/1.6-dev,/files
2024-07-27T00:00:00,65.249.142.221,192.168.1.74,TCP,blocked,benign,ids,24739,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-02T00:00:00,192.168.1.1,192.168.1.165,ICMP,allowed,benign,ids,15663,Nmap Scripting Engine,/
2024-03-06T00:00:00,192.168.1.49,192.168.1.233,TCP,blocked,benign,ids,30894,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-02-05T00:00:00,192.168.1.239,192.168.1.235,HTTPS,blocked,benign,firewall,38615,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-06-13T00:00:00,122.63.201.122,192.168.1.140,HTTP,blocked,benign,ids,12047,curl/7.64.1,/admin
2024-09-14T00:00:00,192.168.1.72,192.168.1.111,TCP,allowed,benign,firewall,12294,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-10T00:00:00,192.168.1.202,192.168.1.22,TCP,blocked,benign,firewall,47408,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-06-21T00:00:00,192.168.1.8,192.168.1.99,TCP,allowed,benign,application,46327,curl/7.64.1,/
2024-12-17T00:00:00,192.168.1.72,192.168.1.77,TCP,blocked,benign,ids,10612,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-08T00:00:00,242.3.175.185,192.168.1.114,HTTP,allowed,benign,application,45800,curl/7.64.1,/login
2024-05-23T00:00:00,192.168.1.41,192.168.1.178,SSH,allowed,benign,firewall,30186,curl/7.64.1,/bin/bash
2024-06-29T00:00:00,131.127.24.194,192.168.1.142,HTTPS,allowed,benign,firewall,42300,SQLMap/1.6-dev,/auth
2024-11-15T00:00:00,192.168.1.232,192.168.1.207,FTP,allowed,benign,ids,2214,SQLMap/1.6-dev,/files
2024-06-23T00:00:00,192.168.1.93,192.168.1.147,UDP,allowed,benign,ids,31360,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-04-03T00:00:00,25.169.111.91,192.168.1.49,TCP,blocked,benign,firewall,4690,SQLMap/1.6-dev,/
2024-11-04T00:00:00,207.79.62.15,192.168.1.212,UDP,blocked,benign,ids,23042,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-17T00:00:00,192.168.1.190,192.168.1.94,SSH,blocked,malicious,ids,41913,Nmap Scripting Engine,/etc/passwd?hydra
2024-03-12T00:00:00,192.168.1.241,192.168.1.222,FTP,allowed,benign,application,8631,curl/7.64.1,/files
2024-11-16T00:00:00,192.168.1.29,192.168.1.191,HTTP,blocked,benign,ids,48522,Nmap Scripting Engine,/admin
2024-11-30T00:00:00,192.168.1.19,192.168.1.37,ICMP,blocked,benign,ids,42361,SQLMap/1.6-dev,/
2024-11-27T00:00:00,59.211.9.207,192.168.1.244,TCP,blocked,benign,application,16376,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-16T00:00:00,192.168.1.74,192.168.1.216,HTTPS,allowed,benign,application,10315,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/v1/data
2024-06-12T00:00:00,192.168.1.186,192.168.1.188,TCP,blocked,benign,application,4500,curl/7.64.1,/
2024-06-01T00:00:00,187.14.173.168,192.168.1.171,FTP,allowed,suspicious,ids,46713,curl/7.64.1,/download?admin
2024-01-23T00:00:00,192.168.1.86,192.168.1.174,HTTPS,blocked,benign,application,16317,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config
2024-07-05T00:00:00,192.168.1.248,192.168.1.243,TCP,allowed,benign,firewall,23919,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-21T00:00:00,192.168.1.73,192.168.1.113,HTTP,allowed,benign,ids,28825,Nmap Scripting Engine,/dashboard
2024-05-24T00:00:00,192.168.1.106,192.168.1.161,FTP,allowed,benign,firewall,43291,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/backup
2024-09-25T00:00:00,192.168.1.11,192.168.1.188,TCP,allowed,benign,firewall,8960,curl/7.64.1,/
2024-09-25T00:00:00,98.153.120.136,192.168.1.101,HTTP,blocked,benign,firewall,31712,curl/7.64.1,/wp-login.php
2024-10-27T00:00:00,192.168.1.7,192.168.1.72,UDP,allowed,benign,firewall,43215,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-03-27T00:00:00,192.168.1.177,192.168.1.19,HTTPS,blocked,benign,application,11436,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth
2024-10-18T00:00:00,192.168.1.5,192.168.1.183,SSH,blocked,benign,firewall,5709,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/bin/bash
2024-01-31T00:00:00,192.168.1.172,192.168.1.217,UDP,allowed,benign,firewall,2015,curl/7.64.1,/
2024-01-05T00:00:00,192.168.1.94,192.168.1.187,HTTP,blocked,benign,application,20841,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/login
2024-07-31T00:00:00,192.168.1.111,192.168.1.114,SSH,blocked,malicious,application,7703,curl/7.64.1,/etc/passwd?/etc/passwd
2024-02-06T00:00:00,192.168.1.6,192.168.1.146,UDP,blocked,benign,application,8723,Nmap Scripting Engine,/
2024-01-27T00:00:00,192.168.1.17,192.168.1.88,HTTPS,blocked,benign,firewall,6962,curl/7.64.1,/login
2024-03-01T00:00:00,192.168.1.182,192.168.1.112,TCP,blocked,benign,firewall,16880,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-11-11T00:00:00,192.168.1.29,192.168.1.10,UDP,blocked,benign,ids,782,curl/7.64.1,/
2024-04-05T00:00:00,13.221.29.40,192.168.1.56,TCP,allowed,benign,ids,12348,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-08-12T00:00:00,192.168.1.188,192.168.1.9,HTTP,blocked,benign,ids,47587,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/dashboard
2024-01-11T00:00:00,192.168.1.112,192.168.1.185,HTTPS,blocked,benign,application,38961,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-04-27T00:00:00,88.29.76.112,192.168.1.10,TCP,allowed,benign,application,15668,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-12-27T00:00:00,139.215.4.249,192.168.1.16,TCP,allowed,benign,firewall,29700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-12-04T00:00:00,61.72.172.125,192.168.1.48,HTTP,blocked,benign,ids,38842,curl/7.64.1,/index.php
2024-03-17T00:00:00,59.211.9.207,192.168.1.163,TCP,blocked,benign,firewall,42355,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-05-04T00:00:00,192.168.1.182,192.168.1.111,HTTP,blocked,benign,ids,18349,SQLMap/1.6-dev,/login
2024-02-12T00:00:00,192.168.1.18,192.168.1.244,HTTPS,allowed,benign,application,30792,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth
2024-04-06T00:00:00,192.168.1.110,192.168.1.127,ICMP,allowed,benign,application,30166,SQLMap/1.6-dev,/
2024-01-06T00:00:00,192.168.1.131,192.168.1.177,HTTPS,blocked,benign,firewall,33085,SQLMap/1.6-dev,/secure
2024-11-20T00:00:00,192.168.1.184,192.168.1.178,HTTPS,allowed,benign,firewall,48753,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth
2024-08-20T00:00:00,192.168.1.15,192.168.1.144,TCP,allowed,benign,ids,25353,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-25T00:00:00,192.168.1.22,192.168.1.115,HTTPS,allowed,benign,application,21424,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure
2024-07-14T00:00:00,192.168.1.224,192.168.1.103,TCP,blocked,benign,application,27839,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-11T00:00:00,192.168.1.1,192.168.1.173,TCP,allowed,benign,application,37323,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-07-19T00:00:00,166.19.156.163,192.168.1.194,ICMP,blocked,benign,firewall,38321,SQLMap/1.6-dev,/
2024-01-23T00:00:00,192.168.1.180,192.168.1.104,HTTP,blocked,benign,ids,662,curl/7.64.1,/dashboard
2024-01-11T00:00:00,192.168.1.7,192.168.1.167,TCP,allowed,benign,application,39973,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-01-23T00:00:00,192.168.1.160,192.168.1.48,UDP,allowed,benign,ids,24398,Nmap Scripting Engine,/
2024-06-08T00:00:00,103.172.167.96,192.168.1.147,HTTPS,allowed,benign,firewall,25818,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth
2024-01-07T00:00:00,192.168.1.153,192.168.1.163,HTTPS,allowed,benign,ids,26244,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config
2024-03-01T00:00:00,207.79.62.15,192.168.1.29,HTTPS,blocked,benign,application,32429,SQLMap/1.6-dev,/auth
2024-11-08T00:00:00,192.168.1.35,192.168.1.215,FTP,blocked,benign,ids,45682,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/upload
2024-09-01T00:00:00,192.168.1.86,192.168.1.96,TCP,allowed,benign,ids,12438,Nmap Scripting Engine,/
2024-11-24T00:00:00,109.47.72.119,192.168.1.224,TCP,blocked,benign,ids,8768,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-01-27T00:00:00,143.57.176.84,192.168.1.211,HTTP,allowed,suspicious,firewall,27920,Nmap Scripting Engine,/dashboard?..\..\etc\passwd
2024-08-07T00:00:00,192.168.1.93,192.168.1.226,UDP,blocked,benign,firewall,21398,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-05-07T00:00:00,192.168.1.179,192.168.1.252,SSH,blocked,benign,firewall,9054,Nmap Scripting Engine,/bin/bash
2024-09-22T00:00:00,192.168.1.15,192.168.1.118,HTTP,allowed,benign,firewall,32381,SQLMap/1.6-dev,/login
2024-01-02T00:00:00,192.168.1.64,192.168.1.163,TCP,allowed,benign,application,10076,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-02-19T00:00:00,193.69.197.165,192.168.1.3,HTTP,allowed,benign,application,34195,SQLMap/1.6-dev,/dashboard
2024-02-28T00:00:00,193.69.197.165,192.168.1.22,HTTP,blocked,benign,ids,39370,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard
2024-04-24T00:00:00,225.184.81.55,192.168.1.191,HTTP,blocked,benign,application,9360,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/wp-login.php
2024-03-27T00:00:00,109.106.120.222,192.168.1.216,HTTPS,allowed,benign,ids,42579,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure
2024-07-14T00:00:00,192.168.1.218,192.168.1.47,HTTP,blocked,benign,ids,23411,curl/7.64.1,/index.php
2024-03-13T00:00:00,252.166.26.16,192.168.1.136,HTTP,blocked,benign,application,16495,SQLMap/1.6-dev,/index.php
2024-04-21T00:00:00,122.63.201.122,192.168.1.150,ICMP,blocked,benign,ids,4254,SQLMap/1.6-dev,/
2024-03-31T00:00:00,192.168.1.76,192.168.1.143,ICMP,allowed,benign,application,16812,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-12-08T00:00:00,192.168.1.113,192.168.1.232,TCP,allowed,benign,application,4159,SQLMap/1.6-dev,/
2024-08-12T00:00:00,192.168.1.200,192.168.1.189,ICMP,blocked,benign,ids,14260,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-11-30T00:00:00,192.168.1.182,192.168.1.147,TCP,allowed,benign,ids,39004,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/
2024-10-02T00:00:00,131.127.24.194,192.168.1.41,HTTPS,blocked,benign,ids,20897,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure
2024-02-27T00:00:00,185.225.185.68,192.168.1.126,ICMP,allowed,benign,application,5908,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-08-06T00:00:00,207.79.62.15,192.168.1.227,HTTP,allowed,benign,application,27726,curl/7.64.1,/index.php
2024-03-07T00:00:00,166.19.156.163,192.168.1.143,HTTPS,blocked,suspicious,application,43290,curl/7.64.1,/auth?phpmyadmin
2024-01-10T00:00:00,192.168.1.226,192.168.1.148,HTTP,allowed,benign,application,13108,curl/7.64.1,/api/login
2024-07-18T00:00:00,192.168.1.6,192.168.1.134,TCP,blocked,benign,ids,39890,SQLMap/1.6-dev,/
2024-01-23T00:00:00,192.168.1.183,192.168.1.104,HTTPS,allowed,benign,firewall,45144,SQLMap/1.6-dev,/secure
2024-02-09T00:00:00,192.168.1.240,192.168.1.52,TCP,allowed,benign,ids,39482,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/
2024-05-29T00:00:00,187.14.173.168,192.168.1.128,HTTP,allowed,benign,firewall,41864,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin
2024-05-21T00:00:00,208.223.2.195,192.168.1.46,HTTP,allowed,benign,application,22845,curl/7.64.1,/login
2024-09-17T00:00:00,192.168.1.200,192.168.1.128,HTTP,allowed,benign,ids,42738,Nmap Scripting Engine,/wp-login.php
